0.435583;66049;0.361571;11.0982
0.871167;66049;0.626562;11.0982
1.30675;46864;0.83584;10.755
1.74233;30474;1.00881;10.3246
2.17792;21028;1.15623;9.95361
2.6135;15147;1.28468;9.62556
3.04908;11479;1.39849;9.34827
3.48467;9038;1.50066;9.10919
3.92025;7174;1.59336;8.87822
4.35583;5796;1.67819;8.66492
4.79142;4836;1.75638;8.48384
5.227;4059;1.82889;8.30869
5.66258;3562;1.89651;8.17808
6.09817;2980;1.95984;7.99968
6.53375;2669;2.01939;7.88946
6.96933;2349;2.0756;7.76174
7.40491;2079;2.12882;7.63964
7.8405;1809;2.17934;7.50053
8.27608;1595;2.22744;7.37463
8.71166;1508;2.27333;7.31854
9.14725;1338;2.3172;7.19893
9.58283;1226;2.35923;7.11151
10.0184;1116;2.39957;7.01751
10.454;1031;2.43834;6.93828
10.8896;951;2.47566;6.85751
11.3252;874;2.51164;6.77308
11.7607;805;2.54637;6.69084
12.1963;741;2.57994;6.608
12.6319;722;2.61241;6.58203
13.0675;654;2.64387;6.48311
13.5031;597;2.67436;6.39192
13.9387;592;2.70395;6.38351
14.3742;533;2.73269;6.27852
14.8098;529;2.76063;6.27099
15.2454;476;2.78781;6.16542
15.681;473;2.81427;6.1591
16.1166;415;2.84005;6.02828
16.5522;414;2.86518;6.02587
16.9877;408;2.88969;6.01127
17.4233;364;2.91362;5.89715
17.8589;361;2.93699;5.88888
18.2945;321;2.95982;5.77144
18.7301;317;2.98214;5.7589
19.1657;312;3.00398;5.743
19.6012;302;3.02535;5.71043
20.0368;270;3.04627;5.59842
20.4724;261;3.06677;5.56452
20.908;253;3.08685;5.53339
21.3436;226;3.10654;5.42053
21.7792;217;3.12585;5.3799
22.2147;207;3.14479;5.33272
22.6503;205;3.16338;5.32301
23.0859;206;3.18163;5.32788
23.5215;178;3.19955;5.18178
23.9571;179;3.21716;5.18739
24.3927;176;3.23446;5.17048
24.8282;176;3.25147;5.17048
25.2638;182;3.26819;5.20401
25.6994;155;3.28464;5.04343
26.135;157;3.30082;5.05625
26.5706;153;3.31675;5.03044
27.0062;152;3.33242;5.02388
27.4417;152;3.34786;5.02388
27.8773;158;3.36306;5.0626
28.3129;158;3.37803;5.0626
28.7485;132;3.39278;4.8828
29.1841;134;3.40731;4.89784
29.6197;134;3.42164;4.89784
30.0552;136;3.43577;4.91265
30.4908;139;3.4497;4.93447
30.9264;139;3.46343;4.93447
31.362;140;3.47698;4.94164
31.7976;137;3.49035;4.91998
32.2332;115;3.50355;4.74493
32.6687;114;3.51657;4.7362
33.1043;111;3.52942;4.70953
33.5399;112;3.54212;4.7185
33.9755;110;3.55465;4.70048
34.4111;110;3.56702;4.70048
34.8467;112;3.57925;4.7185
35.2822;110;3.59133;4.70048
35.7178;111;3.60326;4.70953
36.1534;111;3.61506;4.70953
36.589;88;3.62671;4.47734
37.0246;85;3.63823;4.44265
37.4602;83;3.64962;4.41884
37.8958;82;3.66089;4.40672
38.3313;82;3.67202;4.40672
38.7669;82;3.68304;4.40672
39.2025;79;3.69393;4.36945
39.6381;79;3.70471;4.36945
40.0737;80;3.71537;4.38203
40.5093;74;3.72592;4.30407
40.9449;74;3.73636;4.30407
41.3804;74;3.74669;4.30407
41.816;71;3.75691;4.26268
42.2516;73;3.76703;4.29046
42.6872;56;3.77706;4.02535
43.1228;52;3.78698;3.95124
43.5584;51;3.7968;3.93183
