0.03783;1726;0.037132;7.45356
0.07566;491;0.0729344;6.19644
0.11349;247;0.107499;5.50939
0.15132;159;0.140909;5.0689
0.18915;103;0.173239;4.63473
0.22698;79;0.204556;4.36945
0.26481;65;0.234922;4.17439
0.30264;54;0.264393;3.98898
0.34047;48;0.29302;3.8712
0.3783;35;0.320851;3.55535
0.41613;35;0.347928;3.55535
0.45396;25;0.374291;3.21888
0.49179;27;0.399977;3.29584
0.52962;28;0.425019;3.3322
0.56745;24;0.44945;3.17805
0.60528;21;0.473298;3.04452
0.64311;20;0.496591;2.99573
0.68094;18;0.519353;2.89037
0.71877;15;0.541609;2.70805
0.7566;16;0.56338;2.77259
0.79443;16;0.584687;2.77259
0.83226;15;0.60555;2.70805
0.87009;12;0.625987;2.48491
0.90792;10;0.646014;2.30259
0.94575;10;0.665648;2.30259
0.98358;9;0.684903;2.19722
1.02141;9;0.703795;2.19722
1.05924;8;0.722337;2.07944
1.09707;8;0.740541;2.07944
1.1349;8;0.75842;2.07944
1.17273;8;0.775984;2.07944
1.21056;9;0.793246;2.19722
1.24839;9;0.810214;2.19722
1.28622;10;0.8269;2.30259
1.32405;10;0.843311;2.30259
1.36188;10;0.859458;2.30259
1.39971;9;0.875348;2.19722
1.43754;9;0.890989;2.19722
1.47537;9;0.90639;2.19722
1.5132;9;0.921557;2.19722
1.55103;9;0.936497;2.19722
1.58886;9;0.951218;2.19722
1.62669;9;0.965724;2.19722
1.66452;9;0.980024;2.19722
1.70235;9;0.994122;2.19722
1.74018;9;1.00802;2.19722
1.77801;8;1.02173;2.07944
1.81584;7;1.03526;1.94591
1.85367;7;1.04861;1.94591
1.8915;7;1.06178;1.94591
1.92933;7;1.07477;1.94591
1.96716;6;1.08761;1.79176
2.00499;6;1.10027;1.79176
2.04282;6;1.11278;1.79176
2.08065;6;1.12514;1.79176
2.11848;5;1.13735;1.60944
2.15631;5;1.1494;1.60944
2.19414;5;1.16132;1.60944
2.23197;5;1.17309;1.60944
2.2698;5;1.18473;1.60944
2.30763;5;1.19623;1.60944
2.34546;5;1.2076;1.60944
2.38329;5;1.21885;1.60944
2.42112;5;1.22997;1.60944
2.45895;5;1.24097;1.60944
2.49678;5;1.25184;1.60944
2.53461;5;1.2626;1.60944
2.57244;5;1.27325;1.60944
2.61027;5;1.28378;1.60944
2.6481;5;1.29421;1.60944
2.68593;5;1.30452;1.60944
2.72376;5;1.31473;1.60944
2.76159;5;1.32484;1.60944
2.79942;5;1.33485;1.60944
2.83725;5;1.34476;1.60944
2.87508;5;1.35457;1.60944
2.91291;5;1.36428;1.60944
2.95074;5;1.3739;1.60944
2.98857;5;1.38343;1.60944
3.0264;5;1.39287;1.60944
3.06423;5;1.40223;1.60944
3.10206;5;1.41149;1.60944
3.13989;5;1.42067;1.60944
3.17772;5;1.42977;1.60944
3.21555;5;1.43878;1.60944
3.25338;5;1.44771;1.60944
3.29121;5;1.45657;1.60944
3.32904;5;1.46535;1.60944
3.36687;5;1.47405;1.60944
3.4047;5;1.48267;1.60944
3.44253;5;1.49123;1.60944
3.48036;5;1.4997;1.60944
3.51819;5;1.50811;1.60944
3.55602;5;1.51645;1.60944
3.59385;5;1.52472;1.60944
3.63168;5;1.53292;1.60944
3.66951;5;1.54106;1.60944
3.70735;5;1.54912;1.60944
3.74518;5;1.55713;1.60944
3.78301;5;1.56507;1.60944
