1.03289;55728;0.709459;10.9282
8.26312;29643;2.22604;10.297
27.888;13428;3.36343;9.5051
66.105;6936;4.20626;8.84448
129.111;4095;4.86839;8.31752
223.104;2540;5.41211;7.83992
354.281;1796;5.87291;7.49332
528.84;1242;6.27257;7.12448
752.977;963;6.62536;6.87005
1032.89;743;6.94108;6.6107
1374.78;595;7.22677;6.38856
1784.83;466;7.48764;6.14419
2269.26;351;7.72765;5.86079
2834.25;331;7.94989;5.80212
3486;249;8.1568;5.51745
4230.72;232;8.35036;5.44674
5074.59;170;8.5322;5.1358
6023.82;163;8.70364;5.09375
7084.59;160;8.86582;5.07517
8263.12;142;9.01968;4.95583
9565.6;104;9.16603;4.64439
10998.2;100;9.30558;4.60517
12567.2;98;9.43892;4.58497
14278.7;94;9.56659;4.54329
16138.9;86;9.68905;4.45435
18154.1;61;9.80671;4.11087
20330.4;60;9.91992;4.09434
22674;56;10.029;4.02535
25191.2;50;10.1343;3.91202
27888;50;10.236;3.91202
30770.8;48;10.3344;3.8712
33845.8;46;10.4296;3.82864
37119;43;10.5219;3.7612
40596.7;27;10.6115;3.29584
44285.2;27;10.6984;3.29584
48190.5;27;10.7829;3.29584
52319;27;10.8651;3.29584
56676.8;26;10.9451;3.2581
61270;25;11.0231;3.21888
66105;24;11.099;3.17805
71187.8;24;11.1731;3.17805
76524.8;22;11.2454;3.09104
82122;21;11.316;3.04452
87985.7;21;11.3849;3.04452
94122.1;21;11.4524;3.04452
100537;20;11.5183;2.99573
107238;20;11.5828;2.99573
114229;19;11.646;2.94444
121519;19;11.7078;2.94444
129111;18;11.7684;2.89037
137014;8;11.8278;2.07944
145233;8;11.8861;2.07944
153774;8;11.9432;2.07944
162643;8;11.9993;2.07944
171847;8;12.0544;2.07944
181392;8;12.1084;2.07944
191284;8;12.1615;2.07944
201529;8;12.2137;2.07944
212134;8;12.265;2.07944
223104;8;12.3154;2.07944
234446;8;12.365;2.07944
246167;8;12.4138;2.07944
258271;8;12.4618;2.07944
270766;8;12.509;2.07944
283658;8;12.5555;2.07944
296952;8;12.6013;2.07944
310655;8;12.6464;2.07944
324774;8;12.6909;2.07944
339314;8;12.7347;2.07944
354281;8;12.7778;2.07944
369683;8;12.8204;2.07944
385524;8;12.8624;2.07944
401812;8;12.9037;2.07944
418552;8;12.9446;2.07944
435751;8;12.9848;2.07944
453414;8;13.0246;2.07944
471549;8;13.0638;2.07944
490160;7;13.1025;1.94591
509255;6;13.1407;1.79176
528840;6;13.1784;1.79176
548920;6;13.2157;1.79176
569503;6;13.2525;1.79176
590593;6;13.2889;1.79176
612198;6;13.3248;1.79176
634324;5;13.3603;1.60944
656976;5;13.3954;1.60944
680161;5;13.4301;1.60944
703886;5;13.4644;1.60944
728156;5;13.4983;1.60944
752977;5;13.5318;1.60944
778356;5;13.5649;1.60944
804299;5;13.5977;1.60944
830813;5;13.6302;1.60944
857902;5;13.6622;1.60944
885574;5;13.694;1.60944
913835;5;13.7254;1.60944
942691;5;13.7565;1.60944
972148;5;13.7873;1.60944
1.00221e+06;5;13.8177;1.60944
1.03289e+06;5;13.8479;1.60944
