1.20713;66049;0.791691;11.0982
2.65701;34570;1.29665;10.4507
6.59241;17747;2.02715;9.78397
14.2561;10540;2.72498;9.26293
26.8908;6783;3.3283;8.82217
45.7392;4903;3.84458;8.4976
72.0443;3523;4.29107;8.16707
107.049;2753;4.68258;7.92045
151.995;2178;5.0304;7.68616
208.126;1718;5.34294;7.44892
276.685;1466;5.62649;7.29029
358.914;1268;5.88587;7.1452
456.056;1080;6.12481;6.98472
569.354;892;6.34626;6.79347
700.051;821;6.55258;6.71052
849.389;679;6.74569;6.52062
1018.61;598;6.92718;6.39359
1208.96;525;7.09834;6.2634
1421.68;473;7.2603;6.1591
1658.01;413;7.41398;6.02345
1919.2;399;7.56018;5.98896
2206.48;342;7.69961;5.83481
2521.1;347;7.83285;5.84932
2864.31;304;7.96043;5.71703
3237.35;300;8.08282;5.70378
3641.45;266;8.20041;5.5835
4077.86;263;8.31357;5.57215
4547.83;227;8.42263;5.42495
5052.6;216;8.52786;5.37528
5593.41;212;8.62952;5.35659
6171.49;173;8.72786;5.15329
6788.11;167;8.82308;5.11799
7444.49;170;8.91536;5.1358
8141.89;140;9.0049;4.94164
8881.53;137;9.09184;4.91998
9664.68;132;9.17634;4.8828
10492.6;136;9.25852;4.91265
11366.4;112;9.33851;4.7185
12287.5;114;9.41642;4.7362
13257.1;111;9.49236;4.70953
14276.3;108;9.56643;4.68213
15346.6;109;9.63871;4.69135
16469;87;9.70929;4.46591
17644.8;87;9.77825;4.46591
18875.4;87;9.84567;4.46591
20161.8;86;9.9116;4.45435
21505.5;82;9.97611;4.40672
22907.5;82;10.0393;4.40672
24369.2;81;10.1011;4.39445
25891.8;78;10.1617;4.35671
27476.5;62;10.2211;4.12713
29124.6;60;10.2794;4.09434
30837.3;60;10.3365;4.09434
32615.9;59;10.3926;4.07754
34461.6;59;10.4476;4.07754
36375.7;58;10.5017;4.06044
38359.3;58;10.5548;4.06044
40413.8;55;10.607;4.00733
42540.4;57;10.6582;4.04305
44740.2;53;10.7087;3.97029
47014.7;39;10.7582;3.66356
49365;40;10.807;3.68888
51792.3;39;10.855;3.66356
54297.9;38;10.9023;3.63759
56883;38;10.9488;3.63759
59548.9;38;10.9946;3.63759
62296.9;38;11.0397;3.63759
65128.1;38;11.0841;3.63759
68043.8;37;11.1279;3.61092
71045.3;38;11.1711;3.63759
74133.7;37;11.2136;3.61092
77310.4;37;11.2556;3.61092
80576.6;37;11.297;3.61092
83933.5;36;11.3378;3.58352
87382.3;35;11.3781;3.55535
90924.4;26;11.4178;3.2581
94560.9;26;11.457;3.2581
98293.1;25;11.4957;3.21888
102122;25;11.5339;3.21888
106050;25;11.5717;3.21888
110076;25;11.6089;3.21888
114204;24;11.6457;3.17805
118433;24;11.6821;3.17805
122765;24;11.718;3.17805
127202;24;11.7535;3.17805
131745;24;11.7886;3.17805
136394;24;11.8233;3.17805
141152;24;11.8576;3.17805
146019;23;11.8915;3.13549
150996;23;11.925;3.13549
156085;22;11.9582;3.09104
